41643.5071724263,7.40809305159156,429.736612404118,0
41643.5071724262,7.40809305159177,429.736612404131,0.01
41643.5071724256,7.40809305159266,429.736612404184,0.023
41643.5071724243,7.40809305159486,429.736612404317,0.0399000000000011
41643.5071724215,7.4080930515995,429.736612404595,0.0618700000000011
41643.507172416,7.4080930516085,429.736612405137,0.0904310000000011
41643.5071724058,7.40809305162527,429.736612406146,0.1275603
41643.5071723873,7.40809305165561,429.736612407971,0.175828389999997
41643.5071723544,7.40809305170947,429.736612411211,0.238576906999988
41643.5071722968,7.40809305180388,429.73661241689,0.32014997909997
41643.5071721967,7.40809305196784,429.736612426752,0.426194972829922
41643.5071720241,7.40809305225063,429.736612443763,0.564053464678818
41643.507171728,7.40809305273597,429.736612472958,0.743269504082307
41643.5071712216,7.40809305356585,429.736612522877,0.976250355306568
41643.5071703581,7.40809305498089,429.736612607996,1.2791254618976
41643.5071688889,7.40809305738863,429.736612752829,1.67286310046488
41643.5071663929,7.40809306147891,429.736612998871,2.18472203059985
41643.5071621579,7.40809306841906,429.736613416341,2.85013863976972
41643.5071549788,7.40809308018374,429.736614124021,3.71518023167814
41643.5071428178,7.40809310011265,429.736615322803,4.83973430113252
41643.5071222288,7.40809313385307,429.736617352387,6.3016545913639
41643.5070873852,7.40809319095312,429.736620787122,8.20215096853573
41643.5070284371,7.40809328755456,429.73662659798,10.6727962585726
41643.5069287337,7.40809345094406,429.736636426335,13.8846351349963
41643.5067601293,7.4080937272453,429.73665304666,18.0600256729615
41643.5064750507,7.40809419441928,429.736681148536,23.4880333692536
41643.5059930894,7.40809498423564,429.736728658293,30.5444433677711
41643.505178343,7.40809631940529,429.736808972641,39.7177763512225
41643.5038011201,7.40809857633596,429.736944733604,51.6431091973995
41643.5014732218,7.40810239119075,429.737174208256,67.1460418265898
41643.4975385647,7.40810883912934,429.737562070608,87.2998540887277
41643.4908883338,7.40811973722826,429.738217623173,113.499809687117
41643.4796485876,7.40813815641863,429.739325591598,147.559751214118
41643.4606523124,7.40816928666221,429.741198167744,191.83767354634
41643.4285471953,7.40822189909409,429.744362962489,249.398968949488
41643.3742877791,7.40831081701983,429.749711645253,324.228644998423
41643.2825872589,7.40846109181802,429.758751142022,421.507206354885
41643.1633847584,7.40865643575444,429.770501710509,521.507135417617
41643.0189021055,7.40889320786509,429.784744351986,621.507030838245
41642.8491398784,7.4091714072864,429.801479034381,721.506886153289
41642.6540987568,7.40949103300379,429.820705720015,821.506694911158
41642.4337795213,7.40985208385157,429.842424365598,921.506450655397
41642.1881830538,7.41025455851307,429.866634922235,1021.50614694209
41641.9173103375,7.4106984555206,429.893337335422,1121.50577732762
41641.6211624564,7.41118377325536,429.922531545043,1221.50533534709
41641.2997405959,7.41171050994771,429.954217485386,1321.50481457076
41640.9530460424,7.41227866367694,429.988395085127,1421.50420854152
41640.5810801834,7.4128882323715,430.025064267345,1521.50351082653
41640.1838445075,7.4135392138089,430.064224949515,1621.50271498305
41639.7613406046,7.41423160561563,430.105877043504,1721.50181455261
41639.3135701652,7.41496540526762,430.150020455598,1821.50080311845
41638.8405349812,7.41574061008978,430.196655086473,1921.49967423689
41638.3422369453,7.4165572172562,430.245780831208,2021.49842146024
41637.8186780514,7.41741522379039,430.297397579299,2121.49703836601
41637.2698603942,7.41831462656493,430.351505214637,2221.49551850479
41636.6957861694,7.41925542230204,430.408103615542,2321.49385546377
41636.0964576736,7.42023760757315,430.467192654737,2421.49204281526
41635.4718773042,7.42126117879908,430.52877219936,2521.49007412811
41634.8220475597,7.42232613225024,430.592842110972,2621.48794298514
41634.1469710392,7.42343246404648,430.65940224555,2721.48564296596
41633.4466504427,7.42458017015724,430.728452453497,2821.48316765288
41632.7210885709,7.42576924640159,430.79999257964,2921.48051063073
41631.9702883255,7.42699968844825,430.874022463236,3021.47766548747
41631.1942527088,7.42827149181549,430.950541937957,3121.47462579667
41630.3929848234,7.42958465187185,431.029550831944,3221.47138517509
41629.5664878729,7.43093916383546,431.111048967757,3321.46793721957
41628.7147651617,7.43233502277404,431.195036162378,3421.46427550768
41627.8378200942,7.433772223606,431.281512227276,3521.46039367136
41626.9356561758,7.43525076109917,431.370476968329,3621.45628530067
41626.0082770121,7.4367706298719,431.461930185892,3721.45194401763
41625.0556863092,7.43833182439257,431.555871674764,3821.44736343632
41624.0778878737,7.4399343389797,431.652301224198,3921.44253716912
41623.0748856127,7.44157816780228,431.751218617914,4021.43745883785
41622.046683533,7.44326330487985,431.85262363411,4121.43212207962
41620.9932857425,7.44498974408198,431.956516045425,4221.42652050724
41619.9146964487,7.44675747912919,432.062895618998,4321.4206477602
41618.8109199594,7.44856650359276,432.171762116451,4421.41449748837
41617.6819606827,7.4504168108944,432.28311529387,4521.40806332852
41616.5278231266,7.45230839430662,432.396954901832,4621.40133892191
41615.3485118993,7.45424124695295,432.51328068541,4721.39431792012
41614.1440317088,7.45621536180802,432.632092384179,4821.38699398504
41612.9143873629,7.45823073169745,432.753389732211,4921.37936077765
